YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"AREA HARVESTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE","AREA PLANTED in ACRES","PRODUCTION in $","PRODUCTION in TONS","YIELD in TONS / ACRE","PRICE RECEIVED in $ / BU"
2005,"NEW YORK",36," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.29
2005,"NORTH CAROLINA",37," "," ",YEAR,"CORN, GRAIN","700,000","84,000,000",120," ","195,720,000"," "," "," "
2005,"NORTH CAROLINA",37," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.33
2005,"NORTH DAKOTA",38," "," ",YEAR,"CORN, GRAIN","1,200,000","154,800,000",129," ","278,640,000"," "," "," "
2005,"NORTH DAKOTA",38," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",1.8
2005,OHIO,39," "," ",YEAR,"CORN, GRAIN","3,250,000","464,750,000",143," ","920,205,000"," "," "," "
2005,OHIO,39," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",1.98
2005,OKLAHOMA,40," "," ",YEAR,"CORN, GRAIN","250,000","28,750,000",115," ","68,713,000"," "," "," "
2005,OKLAHOMA,40," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.39
2005,OREGON,41," "," ",YEAR,"CORN, GRAIN","25,000","4,000,000",160," ","10,360,000"," "," "," "
2005,OREGON,41," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.59
2005,PENNSYLVANIA,42," "," ",YEAR,"CORN, GRAIN","960,000","117,120,000",122," ","269,376,000"," "," "," "
2005,PENNSYLVANIA,42," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.3
2005,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, GRAIN","285,000","32,490,000",114," ","71,153,000"," "," "," "
2005,"SOUTH CAROLINA",45," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.19
2005,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, GRAIN","3,950,000","470,050,000",119," ","841,390,000"," "," "," "
2005,"SOUTH DAKOTA",46," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",1.79
2005,TENNESSEE,47," "," ",YEAR,"CORN, GRAIN","595,000","77,350,000",130," ","160,115,000"," "," "," "
2005,TENNESSEE,47," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.07
2005,TEXAS,48," "," ",YEAR,"CORN, GRAIN","1,850,000","210,900,000",114," ","520,923,000"," "," "," "
2005,TEXAS,48," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.47
2005,UTAH,49," "," ",YEAR,"CORN, GRAIN","12,000","1,956,000",163," ","5,418,000"," "," "," "
2005,UTAH,49," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.77
2005,VIRGINIA,51," "," ",YEAR,"CORN, GRAIN","360,000","42,480,000",118," ","90,907,000"," "," "," "
2005,VIRGINIA,51," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.14
2005,WASHINGTON,53," "," ",YEAR,"CORN, GRAIN","80,000","16,400,000",205," ","46,084,000"," "," "," "
2005,WASHINGTON,53," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.81
2005,"WEST VIRGINIA",54," "," ",YEAR,"CORN, GRAIN","28,000","3,052,000",109," ","6,623,000"," "," "," "
2005,"WEST VIRGINIA",54," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.17
2005,WISCONSIN,55," "," ",YEAR,"CORN, GRAIN","2,900,000","429,200,000",148," ","832,648,000"," "," "," "
2005,WISCONSIN,55," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",1.94
2005,WYOMING,56," "," ",YEAR,"CORN, GRAIN","49,000","6,860,000",140," ","16,807,000"," "," "," "
2005,WYOMING,56," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.45
2006,ALABAMA,01," "," ",YEAR,"CORN, GRAIN","165,000","11,880,000",72," ","34,571,000"," "," "," "
2006,ALABAMA,01," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.91
2006,ARIZONA,04," "," ",YEAR,"CORN, GRAIN","18,000","3,060,000",170," ","13,372,000"," "," "," "
2006,ARIZONA,04," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.37
2006,ARKANSAS,05," "," ",YEAR,"CORN, GRAIN","180,000","26,280,000",146," ","71,744,000"," "," "," "
2006,ARKANSAS,05," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.73
2006,CALIFORNIA,06," "," ",YEAR,"CORN, GRAIN","110,000","18,150,000",165," ","60,803,000"," "," "," "
2006,CALIFORNIA,06," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.35
2006,COLORADO,08," "," ",YEAR,"CORN, GRAIN","860,000","134,160,000",156," ","405,163,000"," "," "," "
2006,COLORADO,08," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.02
2006,DELAWARE,10," "," ",YEAR,"CORN, GRAIN","161,000","23,345,000",145," ","84,275,000"," "," "," "
2006,DELAWARE,10," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.61
2006,FLORIDA,12," "," ",YEAR,"CORN, GRAIN","30,000","2,460,000",82," ","6,888,000"," "," "," "
2006,FLORIDA,12," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.8
2006,GEORGIA,13," "," ",YEAR,"CORN, GRAIN","225,000","24,750,000",110," ","74,250,000"," "," "," "
2006,GEORGIA,13," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3
2006,IDAHO,16," "," ",YEAR,"CORN, GRAIN","65,000","11,050,000",170," ","42,985,000"," "," "," "
2006,IDAHO,16," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.89
2006,ILLINOIS,17," "," ",YEAR,"CORN, GRAIN","11,150,000","1,817,450,000",163," ","5,579,572,000"," "," "," "
2006,ILLINOIS,17," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.07
2006,INDIANA,18," "," ",YEAR,"CORN, GRAIN","5,380,000","844,660,000",157," ","2,677,572,000"," "," "," "
2006,INDIANA,18," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.17
2006,IOWA,19," "," ",YEAR,"CORN, GRAIN","12,350,000","2,050,100,000",166," ","6,211,803,000"," "," "," "
2006,IOWA,19," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.03
2006,KANSAS,20," "," ",YEAR,"CORN, GRAIN","3,000,000","345,000,000",115," ","1,062,600,000"," "," "," "
2006,KANSAS,20," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.08
2006,KENTUCKY,21," "," ",YEAR,"CORN, GRAIN","1,040,000","151,840,000",146," ","482,851,000"," "," "," "
2006,KENTUCKY,21," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.18
2006,LOUISIANA,22," "," ",YEAR,"CORN, GRAIN","290,000","40,600,000",140," ","113,680,000"," "," "," "
2006,LOUISIANA,22," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.8
2006,MARYLAND,24," "," ",YEAR,"CORN, GRAIN","425,000","59,500,000",140," ","202,895,000"," "," "," "
2006,MARYLAND,24," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.41
2006,MICHIGAN,26," "," ",YEAR,"CORN, GRAIN","1,950,000","286,650,000",147," ","888,615,000"," "," "," "
2006,MICHIGAN,26," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.1
2006,MINNESOTA,27," "," ",YEAR,"CORN, GRAIN","6,850,000","1,102,850,000",161," ","3,187,237,000"," "," "," "
2006,MINNESOTA,27," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.89
2006,MISSISSIPPI,28," "," ",YEAR,"CORN, GRAIN","325,000","34,775,000",107," ","98,761,000"," "," "," "
2006,MISSISSIPPI,28," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.84
2006,MISSOURI,29," "," ",YEAR,"CORN, GRAIN","2,630,000","362,940,000",138," ","1,110,596,000"," "," "," "
2006,MISSOURI,29," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.06
2006,MONTANA,30," "," ",YEAR,"CORN, GRAIN","18,000","2,628,000",146," ","10,328,000"," "," "," "
2006,MONTANA,30," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.93
2006,NEBRASKA,31," "," ",YEAR,"CORN, GRAIN","7,750,000","1,178,000,000",152," ","3,534,000,000"," "," "," "
2006,NEBRASKA,31," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3
2006,"NEW JERSEY",34," "," ",YEAR,"CORN, GRAIN","64,000","8,256,000",129," ","27,823,000"," "," "," "
2006,"NEW JERSEY",34," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.37
2006,"NEW MEXICO",35," "," ",YEAR,"CORN, GRAIN","45,000","8,325,000",185," ","30,803,000"," "," "," "
2006,"NEW MEXICO",35," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.7
2006,"NEW YORK",36," "," ",YEAR,"CORN, GRAIN","480,000","61,920,000",129," ","211,766,000"," "," "," "
2006,"NEW YORK",36," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.42
2006,"NORTH CAROLINA",37," "," ",YEAR,"CORN, GRAIN","740,000","97,680,000",132," ","295,970,000"," "," "," "
2006,"NORTH CAROLINA",37," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.03
2006,"NORTH DAKOTA",38," "," ",YEAR,"CORN, GRAIN","1,400,000","155,400,000",111," ","430,458,000"," "," "," "
2006,"NORTH DAKOTA",38," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.77
2006,OHIO,39," "," ",YEAR,"CORN, GRAIN","2,960,000","470,640,000",159," ","1,449,571,000"," "," "," "
2006,OHIO,39," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.08
2006,OKLAHOMA,40," "," ",YEAR,"CORN, GRAIN","220,000","23,100,000",105," ","73,227,000"," "," "," "
2006,OKLAHOMA,40," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.17
2006,OREGON,41," "," ",YEAR,"CORN, GRAIN","29,000","5,220,000",180," ","16,913,000"," "," "," "
2006,OREGON,41," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.24
2006,PENNSYLVANIA,42," "," ",YEAR,"CORN, GRAIN","960,000","117,120,000",122," ","414,605,000"," "," "," "
2006,PENNSYLVANIA,42," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.54
2006,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, GRAIN","290,000","31,900,000",110," ","95,062,000"," "," "," "
2006,"SOUTH CAROLINA",45," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.98
2006,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, GRAIN","3,220,000","312,340,000",97," ","899,539,000"," "," "," "
2006,"SOUTH DAKOTA",46," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.88
2006,TENNESSEE,47," "," ",YEAR,"CORN, GRAIN","500,000","62,500,000",125," ","183,125,000"," "," "," "
2006,TENNESSEE,47," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.93
2006,TEXAS,48," "," ",YEAR,"CORN, GRAIN","1,450,000","175,450,000",121," ","561,440,000"," "," "," "
2006,TEXAS,48," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.2
2006,UTAH,49," "," ",YEAR,"CORN, GRAIN","17,000","2,669,000",157," ","8,781,000"," "," "," "
2006,UTAH,49," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.29
2006,VIRGINIA,51," "," ",YEAR,"CORN, GRAIN","345,000","41,400,000",120," ","127,098,000"," "," "," "
2006,VIRGINIA,51," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.07
2006,WASHINGTON,53," "," ",YEAR,"CORN, GRAIN","75,000","15,750,000",210," ","58,590,000"," "," "," "
2006,WASHINGTON,53," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.72
2006,"WEST VIRGINIA",54," "," ",YEAR,"CORN, GRAIN","26,000","3,120,000",120," ","11,138,000"," "," "," "
2006,"WEST VIRGINIA",54," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.57
2006,WISCONSIN,55," "," ",YEAR,"CORN, GRAIN","2,800,000","400,400,000",143," ","1,217,216,000"," "," "," "
2006,WISCONSIN,55," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.04
2006,WYOMING,56," "," ",YEAR,"CORN, GRAIN","45,000","5,805,000",129," ","15,325,000"," "," "," "
2006,WYOMING,56," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",2.64
2007,ALABAMA,01," "," ",YEAR,"CORN, GRAIN","280,000","21,840,000",78," ","99,154,000"," "," "," "
2007,ALABAMA,01," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.54
2007,ARIZONA,04," "," ",YEAR,"CORN, GRAIN","22,000","4,070,000",185," ","20,472,000"," "," "," "
2007,ARIZONA,04," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.03
2007,ARKANSAS,05," "," ",YEAR,"CORN, GRAIN","590,000","99,710,000",169," ","378,898,000"," "," "," "
2007,ARKANSAS,05," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.8
2007,CALIFORNIA,06," "," ",YEAR,"CORN, GRAIN","190,000","34,580,000",182," ","148,002,000"," "," "," "
2007,CALIFORNIA,06," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.28
2007,COLORADO,08," "," ",YEAR,"CORN, GRAIN","1,060,000","148,400,000",140," ","587,664,000"," "," "," "
2007,COLORADO,08," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.96
2007,DELAWARE,10," "," ",YEAR,"CORN, GRAIN","185,000","18,315,000",99," ","87,179,000"," "," "," "
2007,DELAWARE,10," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.76
2007,FLORIDA,12," "," ",YEAR,"CORN, GRAIN","35,000","3,150,000",90," ","12,600,000"," "," "," "
2007,FLORIDA,12," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4
2007,GEORGIA,13," "," ",YEAR,"CORN, GRAIN","450,000","57,150,000",127," ","257,175,000"," "," "," "
2007,GEORGIA,13," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.5
2007,IDAHO,16," "," ",YEAR,"CORN, GRAIN","105,000","17,850,000",170," ","88,536,000"," "," "," "
2007,IDAHO,16," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.96
2007,ILLINOIS,17," "," ",YEAR,"CORN, GRAIN","13,050,000","2,283,750,000",175," ","9,340,538,000"," "," "," "
2007,ILLINOIS,17," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.09
2007,INDIANA,18," "," ",YEAR,"CORN, GRAIN","6,370,000","980,980,000",154," ","4,306,502,000"," "," "," "
2007,INDIANA,18," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.39
2007,IOWA,19," "," ",YEAR,"CORN, GRAIN","13,900,000","2,376,900,000",171," ","10,196,901,000"," "," "," "
2007,IOWA,19," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.29
2007,KANSAS,20," "," ",YEAR,"CORN, GRAIN","3,680,000","507,840,000",138," ","2,097,379,000"," "," "," "
2007,KANSAS,20," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.13
2007,KENTUCKY,21," "," ",YEAR,"CORN, GRAIN","1,340,000","171,520,000",128," ","710,093,000"," "," "," "
2007,KENTUCKY,21," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.14
2007,LOUISIANA,22," "," ",YEAR,"CORN, GRAIN","730,000","118,990,000",163," ","452,162,000"," "," "," "
2007,LOUISIANA,22," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.8
2007,MARYLAND,24," "," ",YEAR,"CORN, GRAIN","465,000","46,965,000",101," ","217,918,000"," "," "," "
2007,MARYLAND,24," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.64
2007,MICHIGAN,26," "," ",YEAR,"CORN, GRAIN","2,340,000","287,820,000",123," ","1,257,773,000"," "," "," "
2007,MICHIGAN,26," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.37
2007,MINNESOTA,27," "," ",YEAR,"CORN, GRAIN","7,850,000","1,146,100,000",146," ","4,733,393,000"," "," "," "
2007,MINNESOTA,27," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.13
2007,MISSISSIPPI,28," "," ",YEAR,"CORN, GRAIN","910,000","134,680,000",148," ","495,622,000"," "," "," "
2007,MISSISSIPPI,28," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.68
2007,MISSOURI,29," "," ",YEAR,"CORN, GRAIN","3,270,000","457,800,000",140," ","1,909,026,000"," "," "," "
2007,MISSOURI,29," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.17
2007,MONTANA,30," "," ",YEAR,"CORN, GRAIN","38,000","5,320,000",140," ","25,323,000"," "," "," "
2007,MONTANA,30," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.76
2007,NEBRASKA,31," "," ",YEAR,"CORN, GRAIN","9,200,000","1,472,000,000",160," ","6,094,080,000"," "," "," "
2007,NEBRASKA,31," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.14
2007,"NEW JERSEY",34," "," ",YEAR,"CORN, GRAIN","82,000","10,168,000",124," ","47,281,000"," "," "," "
2007,"NEW JERSEY",34," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.65
2007,"NEW MEXICO",35," "," ",YEAR,"CORN, GRAIN","54,000","9,720,000",180," ","50,544,000"," "," "," "
2007,"NEW MEXICO",35," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.2
2007,"NEW YORK",36," "," ",YEAR,"CORN, GRAIN","550,000","70,400,000",128," ","355,520,000"," "," "," "
2007,"NEW YORK",36," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.05
2007,"NORTH CAROLINA",37," "," ",YEAR,"CORN, GRAIN","1,010,000","101,000,000",100," ","404,000,000"," "," "," "
2007,"NORTH CAROLINA",37," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4
2007,"NORTH DAKOTA",38," "," ",YEAR,"CORN, GRAIN","2,350,000","272,600,000",116," ","1,106,756,000"," "," "," "
2007,"NORTH DAKOTA",38," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.06
2007,OHIO,39," "," ",YEAR,"CORN, GRAIN","3,610,000","541,500,000",150," ","2,323,035,000"," "," "," "
2007,OHIO,39," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.29
2007,OKLAHOMA,40," "," ",YEAR,"CORN, GRAIN","270,000","39,150,000",145," ","159,341,000"," "," "," "
2007,OKLAHOMA,40," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.07
2007,OREGON,41," "," ",YEAR,"CORN, GRAIN","35,000","7,000,000",200," ","30,520,000"," "," "," "
2007,OREGON,41," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.36
2007,PENNSYLVANIA,42," "," ",YEAR,"CORN, GRAIN","980,000","121,520,000",124," ","554,131,000"," "," "," "
2007,PENNSYLVANIA,42," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.56
2007,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, GRAIN","370,000","35,890,000",97," ","139,253,000"," "," "," "
2007,"SOUTH CAROLINA",45," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.88
2007,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, GRAIN","4,480,000","542,080,000",121," ","2,260,474,000"," "," "," "
2007,"SOUTH DAKOTA",46," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.17
2007,TENNESSEE,47," "," ",YEAR,"CORN, GRAIN","790,000","83,740,000",106," ","318,212,000"," "," "," "
2007,TENNESSEE,47," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.8
2007,TEXAS,48," "," ",YEAR,"CORN, GRAIN","1,970,000","291,560,000",148," ","1,268,286,000"," "," "," "
2007,TEXAS,48," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.35
2007,UTAH,49," "," ",YEAR,"CORN, GRAIN","22,000","3,300,000",150," ","13,794,000"," "," "," "
2007,UTAH,49," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.18
2007,VIRGINIA,51," "," ",YEAR,"CORN, GRAIN","405,000","34,830,000",86," ","152,904,000"," "," "," "
2007,VIRGINIA,51," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.39
2007,WASHINGTON,53," "," ",YEAR,"CORN, GRAIN","115,000","24,150,000",210," ","108,675,000"," "," "," "
2007,WASHINGTON,53," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.5
2007,"WEST VIRGINIA",54," "," ",YEAR,"CORN, GRAIN","27,000","2,997,000",111," ","13,786,000"," "," "," "
2007,"WEST VIRGINIA",54," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.6
2007,WISCONSIN,55," "," ",YEAR,"CORN, GRAIN","3,280,000","442,800,000",135," ","1,819,908,000"," "," "," "
2007,WISCONSIN,55," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.11
2007,WYOMING,56," "," ",YEAR,"CORN, GRAIN","60,000","7,740,000",129," ","24,149,000"," "," "," "
2007,WYOMING,56," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.12
2008,ALABAMA,01," "," ",YEAR,"CORN, GRAIN","235,000","24,440,000",104," ","128,554,000"," "," "," "
2008,ALABAMA,01," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.26
2008,ARIZONA,04," "," ",YEAR,"CORN, GRAIN","15,000","2,475,000",165," ","14,355,000"," "," "," "
2008,ARIZONA,04," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.8
2008,ARKANSAS,05," "," ",YEAR,"CORN, GRAIN","430,000","65,360,000",152," ","288,891,000"," "," "," "
2008,ARKANSAS,05," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.42
2008,CALIFORNIA,06," "," ",YEAR,"CORN, GRAIN","170,000","33,150,000",195," ","158,126,000"," "," "," "
2008,CALIFORNIA,06," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.77
2008,COLORADO,08," "," ",YEAR,"CORN, GRAIN","1,010,000","138,370,000",137," ","572,852,000"," "," "," "
2008,COLORADO,08," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.14
2008,DELAWARE,10," "," ",YEAR,"CORN, GRAIN","152,000","19,000,000",125," ","86,830,000"," "," "," "
2008,DELAWARE,10," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.57
2008,FLORIDA,12," "," ",YEAR,"CORN, GRAIN","35,000","3,850,000",110," ","17,325,000"," "," "," "
2008,FLORIDA,12," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.5
2008,GEORGIA,13," "," ",YEAR,"CORN, GRAIN","310,000","43,400,000",140," ","195,300,000"," "," "," "
2008,GEORGIA,13," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.5
2008,IDAHO,16," "," ",YEAR,"CORN, GRAIN","80,000","13,600,000",170," ","58,752,000"," "," "," "
2008,IDAHO,16," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.32
2008,ILLINOIS,17," "," ",YEAR,"CORN, GRAIN","11,900,000","2,130,100,000",179," ","8,541,701,000"," "," "," "
2008,ILLINOIS,17," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.01
2008,INDIANA,18," "," ",YEAR,"CORN, GRAIN","5,460,000","873,600,000",160," ","3,581,760,000"," "," "," "
2008,INDIANA,18," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.1
2008,IOWA,19," "," ",YEAR,"CORN, GRAIN","12,800,000","2,188,800,000",171," ","8,974,080,000"," "," "," "
2008,IOWA,19," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.1
2008,KANSAS,20," "," ",YEAR,"CORN, GRAIN","3,630,000","482,790,000",133," ","1,989,095,000"," "," "," "
2008,KANSAS,20," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.12
2008,KENTUCKY,21," "," ",YEAR,"CORN, GRAIN","1,120,000","152,320,000",136," ","664,115,000"," "," "," "
2008,KENTUCKY,21," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.36
2008,LOUISIANA,22," "," ",YEAR,"CORN, GRAIN","510,000","73,440,000",144," ","326,808,000"," "," "," "
2008,LOUISIANA,22," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.45
2008,MARYLAND,24," "," ",YEAR,"CORN, GRAIN","400,000","48,400,000",121," ","213,928,000"," "," "," "
2008,MARYLAND,24," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.42
2008,MICHIGAN,26," "," ",YEAR,"CORN, GRAIN","2,140,000","295,320,000",138," ","1,134,029,000"," "," "," "
2008,MICHIGAN,26," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.84
2008,MINNESOTA,27," "," ",YEAR,"CORN, GRAIN","7,200,000","1,166,400,000",162," ","4,572,288,000"," "," "," "
2008,MINNESOTA,27," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.92
2008,MISSISSIPPI,28," "," ",YEAR,"CORN, GRAIN","700,000","98,000,000",140," ","453,740,000"," "," "," "
